step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
79,1787663308.1213,1787663308.1213,0.069,-0.628932,0.579845,1.356039,0.653476,-0.740913,0.486272,-0.637386,0.618944,1.280090,0.643488,-0.752435,0.479352,-0.637386,0.618944,1.280090,0.643488,-0.752435,0.479352,,,,,,,0
80,1787663308.1573,1787663308.1573,0.03601,-0.630466,0.590583,1.342233,0.653476,-0.743981,0.487806,-0.497760,0.766240,1.416648,0.783114,-0.611274,0.618978,-0.497760,0.766240,1.416648,0.783114,-0.611274,0.618978,,,,,,,0
81,1787663308.2103,1787663308.2103,0.053,-0.628932,0.610524,1.337631,0.653476,-0.747049,0.613592,-0.637386,0.635818,1.272420,0.643488,-0.750901,0.479352,-0.637386,0.635818,1.272420,0.643488,-0.750901,0.479352,,,,,,,0
82,1787663308.2643,1787663308.2643,0.054,-0.607456,0.639670,1.336097,0.656544,-0.733243,0.625864,-0.499294,0.792318,1.408978,0.783114,-0.611274,0.618978,-0.499294,0.792318,1.408978,0.783114,-0.611274,0.618978,,,,,,,0
83,1787663308.3043,1787663308.3043,0.03998,-0.582913,0.668816,1.349903,0.678020,-0.716369,0.616660,-0.638920,0.668032,1.269352,0.643488,-0.750901,0.480886,-0.638920,0.668032,1.269352,0.643488,-0.750901,0.480886,,,,,,,0
84,1787663308.3553,1787663308.3553,0.051,-0.544563,0.714835,1.374447,0.708699,-0.694893,0.487806,-0.499294,0.816862,1.408978,0.783114,-0.611274,0.620512,-0.499294,0.816862,1.408978,0.783114,-0.611274,0.620512,,,,,,,0
85,1787663308.4103,1787663308.4103,0.055,-0.512350,0.745515,1.382117,0.714835,-0.685689,0.474000,-0.638920,0.691041,1.269352,0.643488,-0.750901,0.480886,-0.638920,0.691041,1.269352,0.643488,-0.750901,0.480886,,,,,,,0
86,1787663308.4493,1787663308.4493,0.039,-0.503146,0.748583,1.382117,0.713301,-0.685689,0.489340,-0.499294,0.836804,1.408978,0.783114,-0.611274,0.620512,-0.499294,0.836804,1.408978,0.783114,-0.611274,0.620512,,,,,,,0
87,1787663308.5063,1787663308.5063,0.05703,-0.503146,0.766990,1.363709,0.705631,-0.685689,0.622796,-0.638920,0.701779,1.264750,0.643488,-0.750901,0.480886,-0.638920,0.701779,1.264750,0.643488,-0.750901,0.480886,,,,,,,0
88,1787663308.5453,1787663308.5453,0.03898,-0.506214,0.783864,1.374447,0.707165,-0.685689,0.625864,-0.499294,0.847541,1.399774,0.783114,-0.611274,0.620512,-0.499294,0.847541,1.399774,0.783114,-0.611274,0.620512,,,,,,,0
89,1787663308.5963,1787663308.5963,0.051,-0.507748,0.814544,1.380583,0.713301,-0.674952,0.627398,-0.641988,0.723255,1.254012,0.643488,-0.750901,0.480886,-0.641988,0.723255,1.254012,0.643488,-0.750901,0.480886,,,,,,,0
90,1787663308.6623,1787663308.6623,0.066,-0.504680,0.839087,1.382117,0.745515,-0.641204,0.612058,-0.511566,0.867483,1.379833,0.783114,-0.611274,0.620512,-0.511566,0.867483,1.379833,0.783114,-0.611274,0.620512,,,,,,,1
91,1787663308.6993,1787663308.6993,0.03701,-0.504680,0.842155,1.385185,0.762388,-0.621262,0.615126,-0.651192,0.727857,1.227935,0.643488,-0.750901,0.480886,-0.651192,0.727857,1.227935,0.643488,-0.750901,0.480886,,,,,,,0
92,1787663308.7513,1787663308.7513,0.05197,-0.504680,0.839087,1.374447,0.771592,-0.615126,0.489340,-0.511566,0.876687,1.364493,0.783114,-0.611274,0.620512,-0.511566,0.876687,1.364493,0.783114,-0.611274,0.620512,,,,,,,0
93,1787663308.8183,1787663308.8183,0.06701,-0.526155,0.826816,1.356039,0.776194,-0.616660,0.474000,-0.654260,0.747799,1.221799,0.643488,-0.750901,0.480886,-0.654260,0.747799,1.221799,0.643488,-0.750901,0.480886,,,,,,,0
94,1787663308.8563,1787663308.8563,0.03799,-0.549165,0.814544,1.337631,0.760854,-0.632000,0.486272,-0.525371,0.890493,1.349153,0.783114,-0.611274,0.620512,-0.525371,0.890493,1.349153,0.783114,-0.611274,0.620512,,,,,,,0
95,1787663308.9063,1787663308.9063,0.05,-0.593651,0.809942,1.300816,0.731709,-0.647340,0.613592,-0.666532,0.752401,1.206459,0.643488,-0.750901,0.480886,-0.666532,0.752401,1.206459,0.643488,-0.750901,0.480886,,,,,,,0
96,1787663308.9733,1787663308.9733,0.067,-0.644272,0.806874,1.273204,0.739379,-0.650408,0.624330,-0.526905,0.892027,1.346085,0.783114,-0.611274,0.620512,-0.526905,0.892027,1.346085,0.783114,-0.611274,0.620512,,,,,,,0
97,1787663309.0103,1787663309.0103,0.037,-0.650408,0.806874,1.260932,0.733243,-0.644272,0.619728,-0.666532,0.761604,1.206459,0.643488,-0.750901,0.480886,-0.666532,0.761604,1.206459,0.643488,-0.750901,0.480886,,,,,,,0
98,1787663309.0613,1787663309.0613,0.051,-0.651942,0.806874,1.254796,0.757787,-0.633534,0.490874,-0.531507,0.911969,1.346085,0.783114,-0.611274,0.620512,-0.531507,0.911969,1.346085,0.783114,-0.611274,0.620512,,,,,,,0
99,1787663309.1283,1787663309.1283,0.06703,-0.651942,0.808408,1.233321,0.743981,-0.633534,0.474000,-0.672668,0.772342,1.206459,0.643488,-0.750901,0.480886,-0.672668,0.772342,1.206459,0.643488,-0.750901,0.480886,,,,,,,0
100,1787663309.1653,1787663309.1653,0.03696,-0.653476,0.808408,1.231787,0.728641,-0.644272,0.489340,-0.534575,0.913503,1.346085,0.783114,-0.611274,0.620512,-0.534575,0.913503,1.346085,0.783114,-0.611274,0.620512,,,,,,,0
