step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
77,1787663067.3603,1787663067.3603,0.039,-0.567573,0.562971,1.468020,0.716369,-0.679553,0.543029,-0.567573,0.638136,1.175745,0.713301,-0.684155,0.549165,-0.567573,0.638136,1.175745,0.713301,-0.684155,0.549165,,,,,,,0
78,1787663067.4163,1787663067.4163,0.056,-0.567573,0.601320,1.428136,0.716369,-0.679553,0.543029,-0.567573,0.665748,1.155803,0.713301,-0.682621,0.549165,-0.567573,0.665748,1.155803,0.713301,-0.682621,0.549165,,,,,,,0
79,1787663067.4553,1787663067.4553,0.03901,-0.567573,0.625864,1.395923,0.716369,-0.679553,0.543029,-0.567573,0.688757,1.140464,0.713301,-0.682621,0.549165,-0.567573,0.688757,1.140464,0.713301,-0.682621,0.549165,,,,,,,0
80,1787663067.5143,1787663067.5143,0.059,-0.567573,0.653476,1.317689,0.716369,-0.679553,0.543029,-0.567573,0.696427,1.137396,0.713301,-0.681087,0.549165,-0.567573,0.696427,1.137396,0.713301,-0.681087,0.549165,,,,,,,0
81,1787663067.5703,1787663067.5703,0.056,-0.567573,0.679553,1.244058,0.716369,-0.679553,0.543029,-0.567573,0.705631,1.132794,0.713301,-0.681087,0.549165,-0.567573,0.705631,1.132794,0.713301,-0.681087,0.549165,,,,,,,0
82,1787663067.6103,1787663067.6103,0.04,-0.567573,0.694893,1.202641,0.716369,-0.679553,0.543029,-0.569107,0.722505,1.129726,0.713301,-0.681087,0.549165,-0.569107,0.722505,1.129726,0.713301,-0.681087,0.549165,,,,,,,0
83,1787663067.6673,1787663067.6673,0.057,-0.567573,0.710233,1.164291,0.716369,-0.679553,0.543029,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
84,1787663067.7223,1787663067.7223,0.055,-0.567573,0.727107,1.152020,0.716369,-0.679553,0.543029,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
85,1787663067.7623,1787663067.7623,0.04,-0.567573,0.736311,1.150486,0.716369,-0.679553,0.543029,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
86,1787663067.8193,1787663067.8193,0.057,-0.567573,0.750117,1.155088,0.716369,-0.679553,0.543029,-0.569107,0.766990,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.766990,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
