step,t_obs,t_cmd,dt,pos_base,pos_shoulder,pos_elbow,pos_wrist,pos_roll,pos_gripper,cmd_base,cmd_shoulder,cmd_elbow,cmd_wrist,cmd_roll,cmd_gripper,sent_base,sent_shoulder,sent_elbow,sent_wrist,sent_roll,sent_gripper,velraw_base,velraw_shoulder,velraw_elbow,velraw_wrist,velraw_roll,velraw_gripper,chunk_start
65,1787663152.3733,1787663152.3733,0.06601,-0.572175,0.138058,1.828505,0.717903,-0.274583,0.544563,-0.575243,0.251573,1.673225,0.713301,-0.559903,0.535359,-0.575243,0.251573,1.673225,0.713301,-0.559903,0.535359,,,,,,,0
66,1787663152.4113,1787663152.4113,0.03798,-0.572175,0.165670,1.799359,0.717903,-0.331340,0.544563,-0.573709,0.292990,1.632680,0.713301,-0.599786,0.533825,-0.573709,0.292990,1.632680,0.713301,-0.599786,0.533825,,,,,,,0
67,1787663152.4623,1787663152.4623,0.05099,-0.572175,0.205553,1.753340,0.717903,-0.412641,0.544563,-0.573709,0.343612,1.592504,0.713301,-0.635068,0.533825,-0.573709,0.343612,1.592504,0.713301,-0.635068,0.533825,,,,,,,0
68,1787663152.5283,1787663152.5283,0.06601,-0.572175,0.259243,1.699651,0.717903,-0.498544,0.543029,-0.564505,0.386563,1.563229,0.713301,-0.659612,0.533825,-0.564505,0.386563,1.563229,0.713301,-0.659612,0.533825,,,,,,,0
69,1787663152.5663,1787663152.5663,0.03801,-0.572175,0.288388,1.670505,0.717903,-0.539961,0.543029,-0.562971,0.429515,1.524822,0.713301,-0.679554,0.533825,-0.562971,0.429515,1.524822,0.713301,-0.679554,0.533825,,,,,,,0
70,1787663152.6233,1787663152.6233,0.05697,-0.572175,0.332874,1.627554,0.717903,-0.596719,0.543029,-0.562971,0.450990,1.510991,0.713301,-0.682621,0.533825,-0.562971,0.450990,1.510991,0.713301,-0.682621,0.533825,,,,,,,0
71,1787663152.6613,1787663152.6613,0.038,-0.572175,0.363553,1.601476,0.717903,-0.624330,0.543029,-0.562971,0.486272,1.489504,0.713301,-0.684155,0.535359,-0.562971,0.486272,1.489504,0.713301,-0.684155,0.535359,,,,,,,0
72,1787663152.7123,1787663152.7123,0.051,-0.569107,0.408039,1.564660,0.717903,-0.659612,0.543029,-0.562971,0.504680,1.477227,0.713301,-0.684155,0.535359,-0.562971,0.504680,1.477227,0.713301,-0.684155,0.535359,,,,,,,0
73,1787663152.7803,1787663152.7803,0.06803,-0.567573,0.461728,1.527845,0.717903,-0.678020,0.543029,-0.562971,0.535359,1.461885,0.713301,-0.684155,0.543029,-0.562971,0.535359,1.461885,0.713301,-0.684155,0.543029,,,,,,,0
74,1787663152.8153,1787663152.8153,0.03498,-0.567573,0.484738,1.510971,0.717903,-0.679553,0.543029,-0.562971,0.562971,1.443477,0.713301,-0.684155,0.547631,-0.562971,0.562971,1.443477,0.713301,-0.684155,0.547631,,,,,,,0
75,1787663152.8673,1787663152.8673,0.05203,-0.567573,0.510816,1.495631,0.717903,-0.679553,0.543029,-0.566039,0.599786,1.418933,0.713301,-0.684155,0.547631,-0.566039,0.599786,1.418933,0.713301,-0.684155,0.547631,,,,,,,0
76,1787663152.9343,1787663152.9343,0.06696,-0.567573,0.541495,1.478757,0.717903,-0.679553,0.543029,-0.567573,0.625864,1.397457,0.713301,-0.684155,0.549165,-0.567573,0.625864,1.397457,0.713301,-0.684155,0.549165,,,,,,,0
77,1787663152.9723,1787663152.9723,0.03801,-0.567573,0.562971,1.461884,0.716369,-0.679553,0.543029,-0.567573,0.638136,1.385185,0.713301,-0.684155,0.549165,-0.567573,0.638136,1.385185,0.713301,-0.684155,0.549165,,,,,,,0
78,1787663153.0233,1787663153.0233,0.05102,-0.567573,0.596719,1.441942,0.716369,-0.679553,0.543029,-0.567573,0.665748,1.365243,0.713301,-0.682621,0.549165,-0.567573,0.665748,1.365243,0.713301,-0.682621,0.549165,,,,,,,0
79,1787663153.0603,1787663153.0603,0.03698,-0.567573,0.616660,1.431204,0.716369,-0.679553,0.543029,-0.567573,0.688757,1.349903,0.713301,-0.682621,0.549165,-0.567573,0.688757,1.349903,0.713301,-0.682621,0.549165,,,,,,,0
80,1787663153.1113,1787663153.1113,0.05099,-0.567573,0.644272,1.408194,0.717903,-0.679553,0.543029,-0.567573,0.696427,1.346835,0.713301,-0.681087,0.549165,-0.567573,0.696427,1.346835,0.713301,-0.681087,0.549165,,,,,,,0
81,1787663153.1663,1787663153.1663,0.05501,-0.567573,0.670350,1.388253,0.717903,-0.679553,0.543029,-0.567573,0.705631,1.342233,0.713301,-0.681087,0.549165,-0.567573,0.705631,1.342233,0.713301,-0.681087,0.549165,,,,,,,0
82,1787663153.2233,1787663153.2233,0.05699,-0.567573,0.697961,1.363709,0.710233,-0.679553,0.543029,-0.569107,0.722505,1.339165,0.713301,-0.681087,0.549165,-0.569107,0.722505,1.339165,0.713301,-0.681087,0.549165,,,,,,,0
83,1787663153.2623,1787663153.2623,0.03901,-0.567573,0.710233,1.360641,0.714835,-0.679553,0.543029,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.737845,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
84,1787663153.3203,1787663153.3203,0.05799,-0.567573,0.724039,1.360641,0.717903,-0.679553,0.543029,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.747049,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
85,1787663153.3603,1787663153.3603,0.04,-0.567573,0.730175,1.359107,0.717903,-0.679553,0.543029,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.760854,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
86,1787663153.4173,1787663153.4173,0.05701,-0.567573,0.748583,1.354505,0.711767,-0.679553,0.543029,-0.569107,0.766990,1.339165,0.713301,-0.681087,0.550699,-0.569107,0.766990,1.339165,0.713301,-0.681087,0.550699,,,,,,,0
87,1787663153.4723,1787663153.4723,0.05501,-0.567573,0.766990,1.351437,0.716369,-0.679553,0.543029,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,-0.569107,0.771592,1.334563,0.713301,-0.681087,0.550699,,,,,,,0
88,1787663153.5133,1787663153.5133,0.041,-0.567573,0.777728,1.351437,0.716369,-0.679553,0.543029,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,-0.569107,0.777728,1.329961,0.713301,-0.681087,0.550699,,,,,,,0
89,1787663153.5693,1787663153.5693,0.056,-0.567573,0.783864,1.351437,0.716369,-0.679553,0.543029,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,-0.572175,0.793068,1.323825,0.713301,-0.681087,0.550699,,,,,,,0
90,1787663153.6263,1787663153.6263,0.05699,-0.567573,0.783864,1.348369,0.716369,-0.679553,0.543029,-0.581379,0.797670,1.449646,0.713301,-0.681087,0.550699,-0.581379,0.797670,1.449646,0.713301,-0.681087,0.550699,,,,,,,1
91,1787663153.6653,1787663153.6653,0.039,-0.567573,0.783864,1.340699,0.716369,-0.679553,0.543029,-0.581379,0.797670,1.359546,0.713301,-0.681087,0.550699,-0.581379,0.797670,1.359546,0.713301,-0.681087,0.550699,,,,,,,0
92,1787663153.7223,1787663153.7223,0.05699,-0.567573,0.805340,1.337631,0.716369,-0.679553,0.543029,-0.581379,0.806874,1.322031,0.713301,-0.681087,0.550699,-0.581379,0.806874,1.322031,0.713301,-0.681087,0.550699,,,,,,,0
93,1787663153.7603,1787663153.7603,0.03799,-0.567573,0.811476,1.340699,0.717903,-0.679553,0.541495,-0.584447,0.817612,1.303717,0.713301,-0.681087,0.550699,-0.584447,0.817612,1.303717,0.713301,-0.681087,0.550699,,,,,,,0
94,1787663153.8173,1787663153.8173,0.05701,-0.572175,0.811476,1.359107,0.716369,-0.679553,0.546097,-0.595185,0.820680,1.284698,0.713301,-0.681087,0.550699,-0.595185,0.820680,1.284698,0.713301,-0.681087,0.550699,,,,,,,0
95,1787663153.8563,1787663153.8563,0.03901,-0.573709,0.814544,1.359107,0.716369,-0.679553,0.546097,-0.596719,0.822214,1.278643,0.713301,-0.681087,0.550699,-0.596719,0.822214,1.278643,0.713301,-0.681087,0.550699,,,,,,,0
96,1787663153.9153,1787663153.9153,0.05898,-0.578311,0.828350,1.336097,0.717903,-0.679553,0.546097,-0.596719,0.822214,1.277322,0.713301,-0.681087,0.550699,-0.596719,0.822214,1.277322,0.713301,-0.681087,0.550699,,,,,,,0
97,1787663153.9813,1787663153.9813,0.066,-0.582913,0.834486,1.302350,0.714835,-0.679553,0.546097,-0.596719,0.831418,1.276737,0.713301,-0.681087,0.550699,-0.596719,0.831418,1.276737,0.713301,-0.681087,0.550699,,,,,,,0
98,1787663154.0203,1787663154.0203,0.03903,-0.584447,0.836020,1.294680,0.716369,-0.679553,0.546097,-0.601320,0.842155,1.276478,0.713301,-0.681087,0.550699,-0.601320,0.842155,1.276478,0.713301,-0.681087,0.550699,,,,,,,0
